,n_agents_above_belief_threshold,polarization_variance,engagement,free_speech_constraint,avg_user_effort,seed
295,884.0,456.65,696.345,0.12321029260589875,100.12,751076
296,912.0,439.26,542.671,0.2198341912492576,75.57,751076
297,890.0,516.5,771.843,0.33994864897909277,91.83,751076
298,896.0,500.03,308.047,0.18285409619061627,46.79,751076
299,897.0,498.18,304.436,0.21051780655304883,51.36,751076
300,847.0,634.58,370.579,0.15328565713142628,42.84,751076
301,822.0,699.34,151.28,0.3167127606984916,23.31,751076
302,887.0,522.59,410.597,0.32900237512116076,67.5,751076
303,858.0,577.91,415.826,0.36839002472709725,51.95,751076
304,775.0,696.95,598.259,0.2074367788958069,64.1,751076
305,923.0,382.44,454.664,0.19560154446464686,77.74,751076
306,925.0,388.41,679.037,0.23775931252808089,100.78,751076
307,777.0,757.09,265.728,0.43102686303316967,32.3,751076
308,921.0,413.95,527.993,0.20387096774193547,79.6,751076
309,885.0,518.81,298.438,0.19573872703655595,51.56,751076
310,774.0,767.9,256.559,0.4397769654456986,32.21,751076
311,785.0,719.08,219.736,0.329079680839436,31.47,751076
312,791.0,718.56,229.827,0.33286370889649625,30.41,751076
313,790.0,731.75,400.922,0.12630692271884258,44.21,751076
314,875.0,572.84,510.474,0.3602440661252106,57.63,751076
315,743.0,823.01,217.244,0.23937608407305377,23.74,751076
316,764.0,779.62,264.783,0.4533246461794621,30.25,751076
317,929.0,354.38,468.197,0.15072907034639732,70.22,751076
318,544.0,886.02,359.936,0.16206201466489895,45.87,751076
319,915.0,441.43,540.983,0.2135075925814777,75.08,751076
320,811.0,728.22,182.844,0.3120115940548547,24.87,751076
321,849.0,645.1,342.1,0.37313162676394623,38.65,751076
322,811.0,719.04,194.47,0.2861555432984005,25.17,751076
323,906.0,454.89,842.725,0.2012921838512324,88.12,751076
324,793.0,724.73,394.598,0.1290627568200496,51.47,751076
325,863.0,554.68,498.757,0.22537743062322904,67.32,751076
326,853.0,594.45,537.294,0.2797783721286584,69.67,751076
327,861.0,597.11,513.911,0.3366732322799806,55.89,751076
328,854.0,627.28,528.346,0.38514633451660635,60.78,751076
329,877.0,542.43,348.415,0.2742456331799353,41.09,751076
330,872.0,566.51,476.129,0.2841223780344096,69.06,751076
331,855.0,626.2,500.363,0.39119668701703453,64.84,751076
332,889.0,499.66,567.213,0.14441037383642788,67.03,751076
333,820.0,690.73,149.989,0.2798114798280652,21.96,751076
334,906.0,458.13,554.78,0.1721522035803163,62.85,751076
335,918.0,394.12,445.659,0.2380729398438448,72.69,751076
336,865.0,583.99,378.142,0.22199548716795187,42.53,751076
337,907.0,448.8,713.614,0.3591927528938098,81.24,751076
338,779.0,755.38,237.196,0.41019132363691363,32.71,751076
339,812.0,707.02,153.091,0.20501245201502497,25.15,751076
340,808.0,733.97,178.723,0.3468825185564372,23.41,751076
341,869.0,582.23,342.289,0.3255237599600543,44.03,751076
342,884.0,521.03,291.153,0.24669580640134173,46.14,751076
343,886.0,513.67,499.937,0.32950823733432427,58.58,751076
344,875.0,540.07,350.508,0.2291388722623263,41.9,751076
345,817.0,722.13,157.182,0.3474716765409001,25.43,751076
346,875.0,548.42,360.809,0.19706325519399612,47.64,751076
347,899.0,479.36,775.175,0.28547107271996786,97.52,751076
348,865.0,489.11,683.699,0.12688668457303937,92.32,751076
349,903.0,467.66,747.362,0.3001240441377936,96.92,751076
350,883.0,543.17,441.735,0.3228042300284051,63.3,751076
351,821.0,669.76,199.48,0.3354262241858758,32.42,751076
352,893.0,503.37,307.703,0.17417480310315328,49.18,751076
353,875.0,556.21,350.728,0.22122711247583304,48.01,751076
354,863.0,596.84,342.576,0.3341950037128886,44.77,751076
355,909.0,429.3,488.359,0.14901191794600857,70.05,751076
356,877.0,503.83,775.808,0.11685004159733776,88.14,751076
357,846.0,631.91,495.659,0.37702897322941376,65.39,751076
358,874.0,564.21,362.871,0.253255459044685,49.55,751076
359,885.0,534.98,693.63,0.37442980508265483,95.47,751076
360,911.0,447.06,702.457,0.28245400206184523,100.93,751076
361,880.0,540.92,357.56,0.25754759502908287,44.03,751076
362,794.0,687.82,556.748,0.17221960032445985,57.87,751076
363,533.0,890.4,414.777,0.21697881757824847,37.11,751076
364,902.0,476.59,785.698,0.3065308850705776,96.45,751076
365,804.0,743.43,189.024,0.314632910140556,21.74,751076
366,762.0,778.59,244.666,0.3980688908368999,30.39,751076
367,664.0,860.97,332.155,0.28808148052648236,37.74,751076
368,813.0,726.15,183.207,0.35376894689124133,24.48,751076
369,779.0,765.42,256.131,0.4434724983432737,30.72,751076
370,628.0,866.1,337.629,0.3110144482742339,34.68,751076
371,790.0,693.31,570.791,0.1859295754238516,70.35,751076
372,803.0,749.94,184.611,0.35640806103280387,23.01,751076
373,886.0,518.52,288.463,0.28329440559962393,43.63,751076
374,860.0,605.56,332.586,0.352548318124013,47.67,751076
375,932.0,345.36,606.444,0.27522739378047284,84.02,751076
376,867.0,563.68,503.181,0.23298629734396237,59.07,751076
377,866.0,597.86,563.059,0.3185042125003499,66.58,751076
378,849.0,629.54,371.21,0.13844125402871374,45.38,751076
379,817.0,714.37,178.505,0.35428828304060983,24.13,751076
380,869.0,588.42,333.669,0.3391251036820657,39.25,751076
381,877.0,554.45,428.991,0.35124636679759963,64.52,751076
382,862.0,584.18,534.396,0.26498657597995345,57.23,751076
383,537.0,899.42,381.134,0.21124984041874123,41.86,751076
384,905.0,461.29,811.286,0.23254499874655302,100.64,751076
385,922.0,387.67,451.655,0.23763375752425828,76.52,751076
386,780.0,747.03,188.681,0.2767200527102709,26.65,751076
387,895.0,499.33,294.711,0.27211954760993134,52.04,751076
388,771.0,779.3,175.073,0.23131993727241318,27.14,751076
389,892.0,507.03,521.457,0.33189332501559576,68.49,751076
390,895.0,490.94,505.531,0.29849759615384613,70.44,751076
391,717.0,743.87,632.324,0.19301233034177964,61.1,751076
392,899.0,476.84,530.16,0.2846488802530952,61.31,751076
393,785.0,757.82,259.123,0.431055977747976,30.86,751076
394,903.0,469.89,812.555,0.28227796452095516,107.54,751076
395,897.0,489.79,512.312,0.3241171339563863,60.13,751076
396,856.0,593.34,497.446,0.30359175041183195,56.06,751076
397,863.0,596.87,476.685,0.33767624486882025,58.89,751076
398,792.0,715.94,222.162,0.3879682929130886,30.66,751076
399,901.0,484.98,798.918,0.3058651400740384,91.64,751076
0,885.0,553.51,397.194,0.316912512716175,66.83,130675
1,889.0,537.77,491.296,0.24141333060902817,65.03,130675
2,884.0,498.72,468.907,0.2862612037160056,58.08,130675
3,855.0,554.0,311.214,0.30858786973769553,36.01,130675
4,719.0,726.75,342.744,0.1266059285158687,43.28,130675
5,838.0,631.58,465.445,0.39738537967359644,54.72,130675
6,896.0,515.48,421.96,0.23466589114337488,74.82,130675
7,781.0,734.73,236.643,0.22281178190933779,38.91,130675
8,865.0,567.43,500.587,0.34409459830682015,62.11,130675
9,918.0,446.89,726.442,0.27790121431731307,109.38,130675
10,895.0,524.28,434.129,0.26397296154217154,62.37,130675
11,621.0,845.78,342.149,0.08447163236925577,40.96,130675
12,897.0,515.36,431.65,0.178703389383001,69.52,130675
13,876.0,528.14,490.477,0.22943628896268478,67.44,130675
14,912.0,448.05,537.255,0.30485989039396133,103.56,130675
15,619.0,884.23,201.695,0.23785617192051267,22.77,130675
16,756.0,755.48,228.218,0.22344972950186187,36.13,130675
17,887.0,550.49,418.946,0.30511412671487664,62.9,130675
18,890.0,520.51,429.483,0.17188286676169967,73.19,130675
19,930.0,392.41,575.197,0.1907248761006094,111.17,130675
20,761.0,727.63,142.718,0.3594636260507868,21.74,130675
21,758.0,748.71,160.424,0.37942399653205816,18.31,130675
22,828.0,694.2,226.451,0.35797696610727214,37.2,130675
23,721.0,805.12,212.369,0.42262733784321527,17.89,130675
24,874.0,543.61,779.886,0.10576804091818426,106.06,130675
25,833.0,684.68,213.441,0.3231481863290861,37.87,130675
26,919.0,428.01,641.72,0.24327863527238214,99.78,130675
27,563.0,904.62,226.385,0.168216940466817,28.31,130675
28,872.0,572.69,502.139,0.1853123470885663,76.4,130675
29,740.0,775.81,174.047,0.3916624990129241,18.87,130675
30,766.0,651.47,524.656,0.08615871496197011,61.73,130675
31,749.0,750.31,165.085,0.3533648216611628,20.42,130675
32,816.0,705.77,213.173,0.35002960650266457,37.93,130675
33,788.0,659.42,343.324,0.18628470624328886,39.01,130675
34,922.0,418.87,666.332,0.20220631321494995,103.44,130675
35,695.0,734.46,535.991,0.09582255316463684,58.06,130675
36,930.0,395.05,574.235,0.18607803598550626,108.65,130675
37,818.0,706.52,194.45,0.19893881467052377,36.81,130675
38,907.0,465.19,761.286,0.11408930168279001,113.83,130675
39,834.0,675.79,209.646,0.3198353864602638,39.42,130675
40,891.0,476.64,463.208,0.3071657329983112,62.39,130675
41,714.0,784.24,177.226,0.3228381374722838,20.5,130675
42,848.0,599.37,432.778,0.3753562258978529,58.43,130675
43,856.0,517.59,500.465,0.19587228623784825,60.1,130675
44,744.0,771.89,178.679,0.3696465753051809,20.93,130675
45,846.0,613.46,329.537,0.33538427915786406,35.95,130675
46,769.0,704.28,419.135,0.23993995727729345,41.3,130675
47,740.0,773.52,359.709,0.14332894668361845,46.08,130675
48,753.0,754.83,180.275,0.3952198130339927,19.33,130675
49,834.0,624.89,325.756,0.3202770734303731,38.0,130675
50,916.0,445.76,533.054,0.3081306735692401,99.6,130675
51,809.0,700.32,220.48,0.23405824588022084,38.79,130675
52,809.0,714.32,194.331,0.19567976888733257,36.75,130675
53,765.0,737.76,157.836,0.38860909067037785,20.91,130675
54,829.0,604.73,354.384,0.2382452490146376,38.06,130675
55,851.0,590.19,475.743,0.3784156706907106,62.63,130675
56,919.0,430.28,746.282,0.20823802093590463,104.81,130675
57,905.0,460.77,766.05,0.11255109648559015,111.03,130675
58,926.0,404.7,562.917,0.2189791233788104,106.56,130675
59,890.0,524.48,370.108,0.2058621964178461,76.74,130675
60,922.0,424.76,668.96,0.193939456184045,103.84,130675
61,928.0,398.73,564.494,0.21579748093104126,96.92,130675
62,885.0,466.82,474.16,0.224517638910024,67.1,130675
63,814.0,574.52,476.995,0.11832501166463764,59.05,130675
64,888.0,541.79,402.353,0.30294739042471386,64.12,130675
65,820.0,719.85,243.058,0.35616622508777196,35.68,130675
66,792.0,716.58,224.626,0.2181546780825776,35.19,130675
67,883.0,560.84,472.635,0.3016832826569992,64.14,130675
68,887.0,556.07,476.798,0.27748319831438223,70.68,130675
69,764.0,744.33,368.187,0.24026821285767155,44.18,130675
70,631.0,841.99,355.086,0.08073654837540004,48.8,130675
71,537.0,918.83,207.74,0.11580590238365494,24.61,130675
72,572.0,896.83,211.634,0.17083769562320694,22.87,130675
73,900.0,508.01,382.001,0.18824126632516497,69.55,130675
74,925.0,402.85,650.094,0.1450716275575681,114.22,130675
75,840.0,615.52,322.789,0.3283362186721598,42.24,130675
76,918.0,441.78,726.773,0.25376022931711006,109.47,130675
77,766.0,741.87,153.856,0.3706665544284973,21.67,130675
78,804.0,658.67,458.205,0.09461348459938133,81.37,130675
79,909.0,468.43,620.126,0.320380465125722,107.77,130675
80,900.0,443.24,463.329,0.2653176897944698,57.03,130675
81,820.0,721.08,243.9,0.37015485748434535,35.4,130675
82,881.0,579.35,458.048,0.33648277964035356,62.21,130675
83,788.0,691.87,422.447,0.22513173776089965,38.15,130675
84,916.0,427.62,662.692,0.09835300348403109,113.68,130675
85,759.0,737.1,157.781,0.3673831214881894,17.97,130675
86,826.0,709.86,248.273,0.3198581654119422,34.9,130675
87,817.0,703.86,206.294,0.3271131755347259,33.15,130675
88,741.0,790.11,167.763,0.43702393555217023,18.52,130675
89,913.0,468.06,710.723,0.3214037817137386,94.74,130675
90,889.0,554.92,473.166,0.2742120659747743,70.82,130675
91,913.0,441.6,537.417,0.29386883431839456,91.25,130675
92,854.0,589.99,438.405,0.3825410252924264,56.38,130675
93,884.0,513.89,512.977,0.30996894038943973,57.22,130675
94,898.0,440.25,428.847,0.27057195139116974,65.0,130675
95,917.0,455.67,702.88,0.3035635534533018,107.99,130675
96,834.0,622.55,324.809,0.33388987149472693,42.33,130675
97,921.0,429.14,672.307,0.20050865630383194,115.85,130675
98,826.0,649.33,524.486,0.11167344514006307,74.19,130675
99,865.0,534.36,435.32,0.3702060140492133,54.31,130675
100,924.0,414.4,653.287,0.19573302536167084,110.65,130675
101,886.0,562.08,479.756,0.32567695002020747,59.14,130675
102,828.0,653.93,532.967,0.3911460601334724,49.92,130675
103,727.0,789.31,156.933,0.4071294305380881,21.45,130675
104,821.0,704.63,185.07,0.3075710415585913,38.13,130675
105,645.0,809.59,349.824,0.09975958358944034,44.75,130675
106,903.0,424.95,475.087,0.21731547609745425,65.71,130675
107,905.0,427.65,501.101,0.18612639722611243,69.01,130675
108,927.0,401.24,649.482,0.15084250637244004,116.81,130675
109,740.0,778.16,230.434,0.18389095759462012,42.4,130675
110,813.0,719.06,252.357,0.30703882230328294,33.96,130675
111,717.0,771.79,167.627,0.27652369560264295,22.64,130675
112,837.0,560.98,288.789,0.21453588134358179,42.19,130675
113,741.0,747.87,157.893,0.2985812408512555,21.61,130675
114,919.0,434.54,749.971,0.20676668229410844,114.39,130675
115,822.0,707.16,247.455,0.3073051732824225,34.34,130675
116,754.0,759.89,163.247,0.4008019159871909,18.7,130675
117,742.0,673.41,510.048,0.08885904037012164,67.83,130675
118,739.0,765.31,156.052,0.3940863263584439,17.53,130675
119,782.0,712.93,545.304,0.10353789787039157,74.51,130675
120,813.0,691.27,316.504,0.4038235810672365,34.33,130675
121,753.0,747.27,159.611,0.3612897008411691,18.43,130675
122,664.0,805.8,364.545,0.13459470511616636,45.06,130675
123,765.0,732.88,151.657,0.3687318110588762,20.38,130675
124,914.0,457.29,680.962,0.30351428038645495,96.23,130675
125,741.0,769.55,154.84,0.36265847860538825,20.77,130675
126,902.0,454.5,531.846,0.17477657639921457,70.14,130675
127,915.0,429.39,588.847,0.09924746866214303,117.54,130675
128,842.0,576.59,269.476,0.319347293904854,42.12,130675
129,820.0,650.66,318.184,0.36175642210312325,41.6,130675
130,850.0,615.26,340.859,0.3407007698395568,39.33,130675
131,828.0,685.38,192.547,0.30764165606895577,36.87,130675
132,878.0,502.04,449.795,0.3588994309358345,63.05,130675
133,755.0,677.88,343.353,0.18131429448794717,38.46,130675
134,873.0,569.5,469.123,0.15295061774476504,67.22,130675
135,841.0,598.3,285.633,0.36942435201928875,35.63,130675
136,692.0,806.24,176.362,0.26583759859891115,19.25,130675
137,804.0,731.45,256.561,0.28138360810917407,39.18,130675
138,834.0,683.02,215.775,0.34267340130494783,33.07,130675
139,822.0,714.54,248.814,0.3017173309705917,36.09,130675
140,607.0,839.37,356.675,0.09288573222414064,42.76,130675
141,848.0,533.36,484.077,0.10643117035854734,61.5,130675
142,799.0,698.24,222.552,0.20702429092554364,38.98,130675
143,828.0,640.86,317.478,0.3658112570738591,35.97,130675
144,911.0,472.82,695.191,0.31570187879304207,98.0,130675
145,906.0,414.09,471.514,0.2287410704073038,66.24,130675
146,794.0,708.32,225.06,0.25919798744890005,37.96,130675
147,885.0,494.11,664.2,0.08553990311065783,118.0,130675
148,887.0,551.12,486.278,0.24078753742325062,72.24,130675
149,825.0,581.77,302.604,0.22563611684307155,36.46,130675
150,831.0,683.06,195.41,0.28732872389661024,37.27,130675
151,917.0,448.22,719.312,0.2711553649441662,107.13,130675
152,920.0,440.12,721.957,0.280948984122075,97.83,130675
153,887.0,491.94,513.78,0.23011849107339877,59.7,130675
154,889.0,447.9,448.304,0.2168097148778997,53.43,130675
155,912.0,464.93,712.661,0.2779351139096857,110.07,130675
156,720.0,822.01,296.482,0.1807666886979511,42.8,130675
157,738.0,767.14,208.972,0.3987165109034268,21.8,130675
158,901.0,502.83,376.633,0.21115276689911103,68.56,130675
159,824.0,646.19,288.001,0.38522209296370274,41.5,130675
160,872.0,547.69,493.271,0.3468704353269672,56.09,130675
161,883.0,549.79,496.441,0.21159204163744416,70.24,130675
162,736.0,743.21,152.83,0.275012425084052,19.67,130675
163,808.0,652.14,408.345,0.24098122209131503,35.36,130675
164,748.0,734.62,342.131,0.1464784002442375,40.91,130675
165,924.0,421.65,681.235,0.20025084711475244,118.84,130675
166,750.0,723.99,334.291,0.1468201746140368,40.19,130675
167,875.0,531.85,496.52,0.30065104694018063,57.1,130675
168,870.0,545.27,483.717,0.33527914303717704,60.27,130675
169,820.0,702.21,195.786,0.31722861040732797,35.95,130675
170,849.0,603.67,462.946,0.3931911447893913,52.33,130675
171,893.0,532.06,410.551,0.2862224816294766,71.08,130675
172,885.0,455.09,441.232,0.22429501314001385,61.91,130675
173,892.0,463.53,482.738,0.22997009189381848,66.07,130675
174,828.0,690.76,206.039,0.3294413222225298,34.97,130675
175,655.0,872.12,231.11,0.35563419083885345,24.63,130675
176,684.0,779.81,157.908,0.20956789668440684,20.63,130675
177,819.0,675.51,379.184,0.38277202444132075,35.54,130675
178,919.0,437.79,745.117,0.21809578175700034,114.18,130675
179,884.0,483.19,452.609,0.3205814803752948,57.65,130675
180,865.0,581.66,447.481,0.15719709650911526,75.35,130675
181,876.0,545.24,608.211,0.254540404065456,56.69,130675
182,662.0,829.33,188.064,0.26740932919653365,20.84,130675
183,745.0,780.71,198.223,0.46266851629989286,17.21,130675
184,820.0,705.49,183.84,0.2967344891818312,33.77,130675
185,891.0,534.78,428.203,0.27438495791233336,74.53,130675
186,830.0,675.61,226.075,0.27910589684867476,34.97,130675
187,857.0,544.85,291.234,0.28644468380227667,42.07,130675
188,886.0,551.69,474.782,0.27040228203627853,67.59,130675
189,837.0,667.58,220.972,0.2883829021251444,34.02,130675
190,882.0,563.9,467.426,0.27458533423680875,72.97,130675
191,844.0,627.33,514.196,0.11577017022467237,78.25,130675
192,847.0,568.3,316.457,0.24470573702780116,42.36,130675
193,909.0,477.96,699.241,0.30527492784938276,107.98,130675
194,854.0,540.33,293.497,0.24797298348818028,43.66,130675
195,898.0,519.71,415.073,0.25351770293285714,62.3,130675
196,891.0,542.69,480.96,0.2747426441373432,60.84,130675
197,804.0,734.29,254.814,0.284683208988649,36.56,130675
198,852.0,570.55,290.116,0.3235237516069188,41.27,130675
199,896.0,446.54,456.184,0.27254900943077953,60.0,130675
200,879.0,563.39,490.084,0.1786804163945992,74.23,130675
201,847.0,569.65,289.01,0.31212679859554643,35.76,130675
202,833.0,649.54,382.983,0.3533108587650816,33.75,130675
203,539.0,905.15,213.225,0.1514748512783876,26.51,130675
204,917.0,442.2,615.222,0.30009711665755134,100.94,130675
205,918.0,446.68,717.956,0.272103169186749,112.82,130675
206,885.0,538.71,474.564,0.18054166854328996,70.35,130675
207,919.0,423.97,544.368,0.26853477065502723,101.87,130675
208,814.0,723.3,253.907,0.311603870115404,39.07,130675
209,741.0,659.34,519.823,0.09446266249372456,70.06,130675
210,865.0,550.15,487.094,0.32559076234908363,56.08,130675
211,817.0,728.44,248.45,0.3596958977878676,35.84,130675
212,655.0,825.65,179.695,0.24068060066061564,24.08,130675
213,836.0,599.87,259.417,0.37118475444225074,34.2,130675
214,837.0,625.65,320.348,0.36939960608461186,39.9,130675
215,824.0,664.42,451.517,0.4007771747588901,59.08,130675
216,747.0,703.14,588.391,0.09703299113343708,60.48,130675
217,808.0,701.48,217.656,0.27861772841748894,36.37,130675
218,832.0,650.63,323.418,0.3901377958308651,40.75,130675
219,623.0,867.6,176.218,0.2142089808780348,25.16,130675
220,787.0,676.49,369.998,0.2233552031410785,43.04,130675
221,893.0,533.3,426.373,0.28727556596409054,75.65,130675
222,883.0,553.01,495.342,0.19566085587686566,75.36,130675
223,823.0,714.18,247.352,0.37001119934840154,32.46,130675
224,923.0,419.37,654.706,0.26548862440288234,95.04,130675
225,823.0,686.87,209.349,0.31778038188460744,35.19,130675
226,847.0,598.06,316.136,0.29852769475918084,43.98,130675
227,825.0,692.79,204.943,0.3344063942672087,33.74,130675
228,874.0,571.57,502.264,0.20174207403632657,69.79,130675
229,818.0,685.89,373.793,0.39988784913208086,40.92,130675
230,745.0,755.16,161.745,0.3572470601286887,18.67,130675
231,884.0,579.07,459.559,0.32473179530997814,71.08,130675
232,884.0,468.46,397.885,0.3174283001348225,53.44,130675
233,836.0,636.55,398.058,0.2975551022720834,36.89,130675
234,879.0,558.62,483.211,0.23037061819263224,63.88,130675
235,835.0,678.76,208.373,0.32914935490924996,35.83,130675
236,829.0,682.84,215.249,0.3422006734006734,32.8,130675
237,879.0,572.69,466.3,0.30564641716077995,72.19,130675
238,690.0,745.7,541.343,0.0949254029502371,57.44,130675
239,884.0,553.61,481.257,0.23359905282277932,66.94,130675
240,822.0,675.94,460.051,0.40259555941654207,51.0,130675
241,687.0,853.22,321.713,0.15825363716268515,46.73,130675
242,761.0,718.45,146.719,0.34605334071344296,21.3,130675
243,923.0,412.5,687.818,0.1546653154398141,104.52,130675
244,921.0,425.59,757.254,0.18212291636028013,109.5,130675
245,781.0,651.32,531.353,0.12768344059341966,58.01,130675
246,667.0,851.63,261.678,0.12120911512952781,46.79,130675
247,908.0,412.34,485.523,0.18808830003563867,67.44,130675
248,890.0,480.91,667.286,0.09077559484135801,109.7,130675
249,745.0,729.12,156.091,0.30071873019531026,22.48,130675
250,916.0,445.65,642.069,0.2801889517939777,103.63,130675
251,912.0,465.49,713.062,0.28063357887936863,106.87,130675
252,769.0,653.71,334.577,0.17073908122606551,43.82,130675
253,888.0,552.54,480.047,0.26815814048501474,74.05,130675
254,850.0,546.53,284.695,0.22688489951670254,42.65,130675
255,672.0,827.32,202.546,0.2846710308801164,23.1,130675
256,886.0,562.01,468.147,0.29569257249547815,65.56,130675
257,703.0,790.61,167.137,0.23999438832772166,20.82,130675
258,723.0,785.97,181.505,0.3560354882251956,19.37,130675
259,637.0,879.23,234.75,0.2946110240019298,24.79,130675
260,777.0,738.25,232.151,0.23138584904365017,37.78,130675
261,812.0,730.59,245.08,0.35646061880049923,36.16,130675
262,777.0,721.78,550.594,0.10389017758679697,81.43,130675
263,837.0,606.27,296.129,0.37589520300695917,36.24,130675
264,742.0,775.93,175.842,0.3971765968867418,22.01,130675
265,783.0,746.9,211.225,0.19845718021355413,40.38,130675
266,538.0,912.56,283.452,0.2223685652031016,25.13,130675
267,808.0,743.98,243.325,0.35755124697672575,37.88,130675
268,870.0,563.45,429.669,0.1616794197475963,71.96,130675
269,918.0,437.68,619.581,0.3064908918049123,95.04,130675
270,868.0,570.2,450.358,0.16832298606332377,68.19,130675
271,823.0,715.16,245.115,0.3463738468754886,33.4,130675
272,828.0,613.6,256.401,0.3677053559607162,36.65,130675
273,818.0,721.6,245.302,0.35069161491092743,35.73,130675
274,614.0,879.18,190.659,0.17513145430332652,25.5,130675
275,921.0,425.94,752.496,0.2159307046466228,99.63,130675
276,532.0,936.24,240.672,0.17211340206185569,26.51,130675
277,868.0,545.75,800.578,0.09659220051373861,109.23,130675
278,733.0,770.09,158.03,0.39933289219591905,21.98,130675
279,897.0,513.83,416.655,0.21367339978019478,73.25,130675
280,881.0,461.41,492.419,0.1524774691731937,58.1,130675
281,828.0,704.1,246.077,0.33716769116322776,38.26,130675
282,836.0,676.44,210.064,0.323804379440728,39.05,130675
283,829.0,611.03,528.102,0.17903909805544063,58.67,130675
284,808.0,696.45,218.01,0.25722917505868625,38.84,130675
285,892.0,528.96,355.239,0.3003689475485908,66.45,130675
286,826.0,658.24,311.109,0.38072048572733835,35.5,130675
287,743.0,768.64,161.154,0.40161090124123044,19.53,130675
288,902.0,516.53,416.316,0.25424301338397676,70.7,130675
289,743.0,770.23,186.398,0.3499823978095052,22.39,130675
290,609.0,895.13,210.223,0.17258087972817537,25.74,130675
291,891.0,464.61,468.597,0.30861131982255524,57.34,130675
292,838.0,679.54,214.994,0.32743087915501706,36.54,130675
293,882.0,567.51,505.783,0.24562367772470503,67.68,130675
294,805.0,661.06,270.502,0.3951427450507002,33.85,130675
295,815.0,727.09,248.562,0.3370447600687204,34.62,130675
296,740.0,783.32,233.069,0.14418713708398273,37.64,130675
297,886.0,516.06,603.55,0.23670208809572216,59.69,130675
298,890.0,536.72,404.38,0.2674066743141621,66.63,130675
299,928.0,397.75,654.982,0.1956904115738568,103.13,130675
300,917.0,436.41,754.154,0.16292951049519436,116.6,130675
301,924.0,416.94,648.428,0.19403838427542727,117.93,130675
302,858.0,539.46,290.054,0.28727953339908824,38.06,130675
303,764.0,742.01,154.339,0.40471675176270366,18.53,130675
304,846.0,553.18,315.883,0.20190176537144097,43.72,130675
305,898.0,477.0,508.222,0.24842339256078808,63.77,130675
306,824.0,655.48,316.356,0.3746751746838367,41.57,130675
307,787.0,739.07,272.048,0.25604164447758015,38.3,130675
308,847.0,572.0,310.284,0.2994780428506306,37.58,130675
309,904.0,469.72,763.191,0.14700612045466235,114.16,130675
310,883.0,515.41,497.647,0.28825511604563986,65.87,130675
311,761.0,767.33,163.082,0.4338430120590934,18.81,130675
312,830.0,642.76,317.687,0.3603691472185528,37.42,130675
313,815.0,564.06,493.497,0.11826190135659838,59.16,130675
314,822.0,709.94,243.783,0.3217569424983653,32.95,130675
315,830.0,672.25,216.896,0.27180739514348784,38.34,130675
316,836.0,671.91,213.286,0.3074514098001643,39.07,130675
317,835.0,598.07,304.791,0.30881074912905154,40.41,130675
318,898.0,512.83,426.312,0.2197039624758133,73.62,130675
319,817.0,708.98,200.914,0.2580879742071101,38.27,130675
320,916.0,423.7,606.864,0.1447371856803405,117.65,130675
321,749.0,809.95,295.301,0.26690968528656306,43.56,130675
322,868.0,566.86,455.517,0.12267699448446306,80.54,130675
323,724.0,787.0,177.7,0.35326730597914374,22.72,130675
324,727.0,758.06,150.109,0.3358405035514235,18.64,130675
325,878.0,556.05,577.649,0.3059339632952773,64.6,130675
326,835.0,673.22,219.278,0.3182903007189082,39.39,130675
327,826.0,653.73,381.238,0.35636970841912363,35.4,130675
328,826.0,640.87,323.246,0.32385458018684893,39.96,130675
329,853.0,566.21,294.089,0.32624613269164665,38.4,130675
330,857.0,571.44,483.081,0.36912395242159696,56.2,130675
331,882.0,577.61,461.098,0.3294523876883347,58.51,130675
332,881.0,506.25,517.571,0.2341305129126662,66.94,130675
333,745.0,779.85,168.313,0.44561658923168457,20.98,130675
334,725.0,791.67,155.704,0.41567798300554515,21.48,130675
335,904.0,420.45,488.095,0.15540755913905452,58.08,130675
336,757.0,743.91,156.065,0.3843739907417375,19.49,130675
337,882.0,553.47,494.277,0.18300111317254175,69.06,130675
338,884.0,517.99,498.801,0.30145433041665415,64.57,130675
339,752.0,739.45,158.693,0.34034161017066644,20.97,130675
340,883.0,568.52,469.898,0.30266469066922386,70.73,130675
341,727.0,794.66,166.84,0.4244657285171005,19.5,130675
342,766.0,737.37,154.588,0.3697591110630475,21.71,130675
343,916.0,457.15,709.788,0.31343684414693096,97.79,130675
344,921.0,435.84,723.052,0.27217505488006577,99.06,130675
345,894.0,437.09,423.772,0.2614898431744027,56.23,130675
346,826.0,584.67,299.729,0.1778908163184957,43.13,130675
347,887.0,545.4,471.781,0.2686208055161936,62.57,130675
348,920.0,426.12,643.668,0.24088575259908118,110.87,130675
349,825.0,708.12,249.633,0.35548008449385904,37.52,130675
350,892.0,448.2,427.47,0.2759446122118288,58.17,130675
351,918.0,431.22,756.728,0.17334304077123922,111.03,130675
352,843.0,624.67,329.896,0.3592993616696804,37.19,130675
353,808.0,708.23,191.965,0.23878449666477744,39.55,130675
354,916.0,455.72,690.9,0.3156311110215108,98.42,130675
355,916.0,448.58,688.567,0.2762375737492928,95.49,130675
356,731.0,819.09,286.507,0.2373859825401589,41.87,130675
357,769.0,750.9,167.706,0.45537476008264155,18.16,130675
358,884.0,569.5,468.608,0.32057674890410465,72.37,130675
359,845.0,577.72,287.663,0.3406909918640554,34.41,130675
